split,seed,miss_rate,fold,model,auroc,ap,brier,best_params
S2,1017,0.7,2,lr_l2,0.8509400462118448,0.3076619055243744,0.0218942470008735,"{""clf__C"": 1.0}"
S2,1017,0.7,2,rf,0.8865426243463457,0.2734832321253642,0.0227046551115665,"{""clf__max_depth"": 12}"
S2,1017,0.7,2,svm_linear_cal,0.8400437796424662,0.3039071489260243,0.0222794232704085,"{""clf__C"": 0.1}"
S2,1017,0.7,2,xgb,0.8981977380518059,0.3342718055450194,0.0212266650777694,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1017,0.7,3,extratrees,0.8922588700447405,0.3804178513859758,0.0210302483734977,"{""clf__max_depth"": 12}"
S2,1017,0.7,3,lr_l2,0.8601342212048695,0.2971943220359085,0.0204637170456132,"{""clf__C"": 10.0}"
S2,1017,0.7,3,rf,0.8823015294974508,0.3197546121262687,0.0205749094666078,"{""clf__max_depth"": 12}"
S2,1017,0.7,3,svm_linear_cal,0.857189678493393,0.2950861522664443,0.0202952462340919,"{""clf__C"": 1.0}"
S2,1017,0.7,3,xgb,0.8801789616064926,0.35552596228015,0.0196322134572898,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1017,0.7,4,extratrees,0.8887476097541743,0.2763784194605304,0.0227157776508417,"{""clf__max_depth"": 12}"
S2,1017,0.7,4,lr_l2,0.8652739172432826,0.27519157644819,0.0223259342013316,"{""clf__C"": 1.0}"
S2,1017,0.7,4,rf,0.8906869122952275,0.316052732020288,0.0218914325329563,"{""clf__max_depth"": 12}"
S2,1017,0.7,4,svm_linear_cal,0.853263548011907,0.2842442886515683,0.0222808446595088,"{""clf__C"": 0.1}"
S2,1017,0.7,4,xgb,0.916942653813551,0.3448492170347693,0.0209322840270293,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1017,0.7,5,extratrees,0.8957997607601507,0.3835575984796417,0.0239094420140967,"{""clf__max_depth"": 12}"
S2,1017,0.7,5,lr_l2,0.8562710181235471,0.3408146604323354,0.0232640676850979,"{""clf__C"": 1.0}"
S2,1017,0.7,5,rf,0.8979438914844156,0.3934350215356182,0.0224276845478901,"{""clf__max_depth"": 12}"
S2,1017,0.7,5,svm_linear_cal,0.8395693682713794,0.3513397038853465,0.0235924714283296,"{""clf__C"": 0.1}"
S2,1017,0.7,5,xgb,0.908077730381204,0.3992538607828813,0.0215414852560507,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.0,1,extratrees,0.9472572521278324,0.4053658258294925,0.0156181477537175,"{""clf__max_depth"": null}"
S2,1018,0.0,1,lr_l2,0.9056504730599544,0.332735913119543,0.0164883808479496,"{""clf__C"": 10.0}"
S2,1018,0.0,1,rf,0.94941633025459,0.442091952321892,0.0153143414980475,"{""clf__max_depth"": null}"
S2,1018,0.0,1,svm_linear_cal,0.8932459286848058,0.3441327712249676,0.0164467028412668,"{""clf__C"": 1.0}"
S2,1018,0.0,1,xgb,0.9630988239117122,0.464555529347063,0.0150701582405006,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.0,2,extratrees,0.93958652559893,0.4810311719037624,0.0190390555950126,"{""clf__max_depth"": null}"
S2,1018,0.0,2,lr_l2,0.9339948923750456,0.4250635284961666,0.0198220225849703,"{""clf__C"": 1.0}"
S2,1018,0.0,2,rf,0.9540994770764928,0.5473961224566739,0.0178917062988893,"{""clf__max_depth"": 12}"
S2,1018,0.0,2,svm_linear_cal,0.9329247233369816,0.441380649114567,0.0199015461767194,"{""clf__C"": 0.1}"
S2,1018,0.0,2,xgb,0.962203575337468,0.567909486593241,0.0165608291315592,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.0,3,extratrees,0.9489465196129436,0.5605028025595282,0.0168896366003787,"{""clf__max_depth"": null}"
S2,1018,0.0,3,lr_l2,0.8810997815003643,0.4419747604886848,0.0176767164824436,"{""clf__C"": 1.0}"
S2,1018,0.0,3,rf,0.9557304130683592,0.5548108423478685,0.0162642834595959,"{""clf__max_depth"": null}"
S2,1018,0.0,3,svm_linear_cal,0.8691395276245968,0.461040445254813,0.017272526153095,"{""clf__C"": 0.1}"
S2,1018,0.0,3,xgb,0.9567734887108522,0.5653944902541288,0.0152206151496791,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.0,4,extratrees,0.9479098901965424,0.5397355924920662,0.0184957672427399,"{""clf__max_depth"": null}"
S2,1018,0.0,4,lr_l2,0.9306631576872276,0.4602424378349924,0.018713051277167,"{""clf__C"": 1.0}"
S2,1018,0.0,4,rf,0.9484643286612652,0.5653423596894934,0.0176053947186541,"{""clf__max_depth"": 12}"
S2,1018,0.0,4,svm_linear_cal,0.924073964555365,0.4809283509309943,0.018091715505025,"{""clf__C"": 0.1}"
S2,1018,0.0,4,xgb,0.9581238788022158,0.5411216721215203,0.0168758635997784,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.0,5,extratrees,0.9495000789942898,0.6497839292696119,0.018046794113005,"{""clf__max_depth"": null}"
S2,1018,0.0,5,lr_l2,0.9195883269009412,0.5743104889157361,0.0181959575057237,"{""clf__C"": 1.0}"
S2,1018,0.0,5,rf,0.9545083169702304,0.6514345119879589,0.0172217999256041,"{""clf__max_depth"": 12}"
S2,1018,0.0,5,svm_linear_cal,0.9125691200036112,0.5742377935908783,0.0180668880395033,"{""clf__C"": 1.0}"
S2,1018,0.0,5,xgb,0.9622407294558424,0.7087862919775397,0.0145188875186638,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.05,1,extratrees,0.9429016010298584,0.3831004775760774,0.0159344209758214,"{""clf__max_depth"": null}"
S2,1018,0.05,1,lr_l2,0.909187486720576,0.3408279996588966,0.0167682342077549,"{""clf__C"": 1.0}"
S2,1018,0.05,1,rf,0.941789253977578,0.4202191130824115,0.0154745339191508,"{""clf__max_depth"": 12}"
S2,1018,0.05,1,svm_linear_cal,0.8957580832635513,0.3340830899026636,0.0167169876193838,"{""clf__C"": 1.0}"
S2,1018,0.05,1,xgb,0.9569059254352528,0.428025359534084,0.015949093465468,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.05,2,extratrees,0.9425197616441688,0.4887928699254398,0.0191892686631944,"{""clf__max_depth"": null}"
S2,1018,0.05,2,lr_l2,0.9302638939559772,0.4178595966612601,0.0196997972065561,"{""clf__C"": 1.0}"
S2,1018,0.05,2,rf,0.9529320199440594,0.5411930974719941,0.0179877505523989,"{""clf__max_depth"": null}"
S2,1018,0.05,2,svm_linear_cal,0.9289991487291742,0.4320093895116105,0.0197102847759218,"{""clf__C"": 0.1}"
S2,1018,0.05,2,xgb,0.962923507235802,0.5862619179406802,0.0166862524384104,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.05,3,extratrees,0.9518364374154614,0.5400672031577446,0.0172711775962752,"{""clf__max_depth"": null}"
S2,1018,0.05,3,lr_l2,0.8764280511913433,0.4183881924853666,0.0181994456692789,"{""clf__C"": 1.0}"
S2,1018,0.05,3,rf,0.9512953906981584,0.5401533984629763,0.0166485677083333,"{""clf__max_depth"": null}"
S2,1018,0.05,3,svm_linear_cal,0.8616689210279888,0.4306095549184766,0.0179960380969162,"{""clf__C"": 10.0}"
S2,1018,0.05,3,xgb,0.9568515242950786,0.5382296699543325,0.0161801842272913,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S2,1018,0.05,4,extratrees,0.9431688252804228,0.5314538284312137,0.0186714261758207,"{""clf__max_depth"": null}"
S2,1018,0.05,4,lr_l2,0.925503183708873,0.4332555989979507,0.0188902878563254,"{""clf__C"": 1.0}"
S2,1018,0.05,4,rf,0.9483559051392748,0.5351068476510458,0.0180527655409827,"{""clf__max_depth"": 12}"
S2,1018,0.05,4,svm_linear_cal,0.9183521595994244,0.4571851080237634,0.0183498309388598,"{""clf__C"": 0.1}"
S2,1018,0.05,4,xgb,0.9597551599739784,0.5454525218115641,0.0170777889727603,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.05,5,extratrees,0.9486221138871962,0.6162230887119872,0.0195435675540236,"{""clf__max_depth"": 12}"
S2,1018,0.05,5,lr_l2,0.9203195883269008,0.549134094382243,0.0187569428802665,"{""clf__C"": 1.0}"
S2,1018,0.05,5,rf,0.9521339743155708,0.6345930661439053,0.0176630866494147,"{""clf__max_depth"": 12}"
S2,1018,0.05,5,svm_linear_cal,0.9108041618705848,0.5541310973850039,0.018581844244244,"{""clf__C"": 1.0}"
S2,1018,0.05,5,xgb,0.954458663416616,0.6561563876197399,0.0158793433996633,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S2,1018,0.1,1,extratrees,0.9488570321580784,0.3939785208208858,0.0161285093855826,"{""clf__max_depth"": 12}"
S2,1018,0.1,1,lr_l2,0.8955331141967979,0.3591059149154453,0.0162126238115173,"{""clf__C"": 1.0}"
S2,1018,0.1,1,rf,0.9433859094374524,0.4338187122435263,0.0153291780065475,"{""clf__max_depth"": null}"
S2,1018,0.1,1,svm_linear_cal,0.880991363687493,0.3580529731756279,0.01625029165121,"{""clf__C"": 0.1}"
S2,1018,0.1,1,xgb,0.9590681281323816,0.4638131414252037,0.0147794222370706,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.1,2,extratrees,0.9317353763833152,0.4596898613517945,0.0195578450520833,"{""clf__max_depth"": null}"
S2,1018,0.1,2,lr_l2,0.926318861729296,0.3918653829232589,0.0207720510386596,"{""clf__C"": 1.0}"
S2,1018,0.1,2,rf,0.9458907941140704,0.5198890897216463,0.0182957435684974,"{""clf__max_depth"": null}"
S2,1018,0.1,2,svm_linear_cal,0.923745591633224,0.4130910850983645,0.0209162591457005,"{""clf__C"": 0.1}"
S2,1018,0.1,2,xgb,0.9527763589930682,0.5017601483323809,0.0182929413444807,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.1,3,extratrees,0.9406539381958172,0.5651049527417737,0.0171142607717803,"{""clf__max_depth"": null}"
S2,1018,0.1,3,lr_l2,0.8602070544168141,0.4376284658977276,0.0177534136292971,"{""clf__C"": 0.1}"
S2,1018,0.1,3,rf,0.9484210800124856,0.543985364094736,0.0166560941445707,"{""clf__max_depth"": null}"
S2,1018,0.1,3,svm_linear_cal,0.8665591509728436,0.430123614506225,0.0180462346514692,"{""clf__C"": 10.0}"
S2,1018,0.1,3,xgb,0.9510612839454792,0.5501492873853636,0.0158283565370452,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.1,4,extratrees,0.9455713919608888,0.5063804904498331,0.0199317457096413,"{""clf__max_depth"": 12}"
S2,1018,0.1,4,lr_l2,0.9297957695113056,0.4272383864066975,0.0196372388295265,"{""clf__C"": 1.0}"
S2,1018,0.1,4,rf,0.9371981390580952,0.5498272193119128,0.0180105518071338,"{""clf__max_depth"": null}"
S2,1018,0.1,4,svm_linear_cal,0.924887140970292,0.4478473946267679,0.019121518251132,"{""clf__C"": 0.1}"
S2,1018,0.1,4,xgb,0.9563201056636506,0.5325020760177526,0.0174318216722413,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.1,5,extratrees,0.946881982530977,0.6276873246282892,0.0186952730429292,"{""clf__max_depth"": null}"
S2,1018,0.1,5,lr_l2,0.9070079219987812,0.5406010396295936,0.0187759763047778,"{""clf__C"": 0.1}"
S2,1018,0.1,5,rf,0.957164782088609,0.6367730428355647,0.0174183228772095,"{""clf__max_depth"": null}"
S2,1018,0.1,5,svm_linear_cal,0.9015505450605998,0.5387092732287843,0.018691379753557,"{""clf__C"": 0.1}"
S2,1018,0.1,5,xgb,0.9607059832532104,0.6962260891862971,0.0147277885587107,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.2,1,extratrees,0.9350839259601804,0.3404004203798675,0.0164413767601467,"{""clf__max_depth"": null}"
S2,1018,0.2,1,lr_l2,0.8753983827223757,0.2956328569577034,0.0171272882246859,"{""clf__C"": 1.0}"
S2,1018,0.2,1,rf,0.9347152266563348,0.3556918979583066,0.016185674483303,"{""clf__max_depth"": 12}"
S2,1018,0.2,1,svm_linear_cal,0.8586819312344554,0.2859938361361278,0.017187193619546,"{""clf__C"": 1.0}"
S2,1018,0.2,1,xgb,0.9408706302883354,0.3557838407126455,0.0170373573337379,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.2,2,extratrees,0.9322145202480848,0.4213048892654962,0.0201265023279671,"{""clf__max_depth"": null}"
S2,1018,0.2,2,lr_l2,0.9159722728931048,0.3753665649289416,0.0206467161754613,"{""clf__C"": 1.0}"
S2,1018,0.2,2,rf,0.9508695123434268,0.4872063957464858,0.0187576980744949,"{""clf__max_depth"": null}"
S2,1018,0.2,2,svm_linear_cal,0.9182390854919128,0.399626514671129,0.0206274812190238,"{""clf__C"": 0.1}"
S2,1018,0.2,2,xgb,0.9544497142162228,0.4511337425013611,0.0196201501957433,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.2,3,extratrees,0.9410649256060764,0.5141659293880853,0.017976371133207,"{""clf__max_depth"": null}"
S2,1018,0.2,3,lr_l2,0.8691707418582875,0.3779210859402575,0.0188932923822354,"{""clf__C"": 1.0}"
S2,1018,0.2,3,rf,0.9402325460409948,0.5065968533875692,0.017343151238952,"{""clf__max_depth"": null}"
S2,1018,0.2,3,svm_linear_cal,0.8554104671730309,0.3881532419285815,0.0187093529247513,"{""clf__C"": 10.0}"
S2,1018,0.2,3,xgb,0.9417126209551556,0.5174007850453105,0.0166375023334579,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.2,4,extratrees,0.9412344510812783,0.5023816508645482,0.0192715928819444,"{""clf__max_depth"": null}"
S2,1018,0.2,4,lr_l2,0.915064955546356,0.3862194775979192,0.0200736967825998,"{""clf__C"": 1.0}"
S2,1018,0.2,4,rf,0.9406874051294184,0.5097598931677219,0.0187985899442446,"{""clf__max_depth"": 12}"
S2,1018,0.2,4,svm_linear_cal,0.9082884854219646,0.4084265134868001,0.019375071810009,"{""clf__C"": 0.1}"
S2,1018,0.2,4,xgb,0.9515396140122618,0.5008326935437399,0.0178875235374716,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S2,1018,0.2,5,extratrees,0.9416367616855124,0.6161237405676304,0.0191997849589646,"{""clf__max_depth"": null}"
S2,1018,0.2,5,lr_l2,0.9221116302164444,0.5592300018204033,0.0183496571745739,"{""clf__C"": 1.0}"
S2,1018,0.2,5,rf,0.9448800415284266,0.6233143918474027,0.0180736426767676,"{""clf__max_depth"": null}"
S2,1018,0.2,5,svm_linear_cal,0.9070891732683324,0.5511050121172061,0.0185389246850478,"{""clf__C"": 0.1}"
S2,1018,0.2,5,xgb,0.95797503780441,0.6207869029967371,0.0175511015952553,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.3,1,extratrees,0.9364524877829298,0.295115687634019,0.0171860467393112,"{""clf__max_depth"": 12}"
S2,1018,0.3,1,lr_l2,0.8595443126570096,0.2449878127211894,0.0183882811151267,"{""clf__C"": 1.0}"
S2,1018,0.3,1,rf,0.9242604141930484,0.303594707008447,0.0168263093788847,"{""clf__max_depth"": 12}"
S2,1018,0.3,1,svm_linear_cal,0.8559448075889564,0.2470208508142918,0.0181795792909336,"{""clf__C"": 1.0}"
S2,1018,0.3,1,xgb,0.9303470772768744,0.3449704839735598,0.0166504266798185,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.3,2,extratrees,0.9239888118691476,0.4352643214026432,0.0201312647964015,"{""clf__max_depth"": null}"
S2,1018,0.3,2,lr_l2,0.8827435242612185,0.3171772008065942,0.0219565322880947,"{""clf__C"": 1.0}"
S2,1018,0.3,2,rf,0.9349775021281772,0.5057005931509757,0.0190348583491161,"{""clf__max_depth"": null}"
S2,1018,0.3,2,svm_linear_cal,0.876551137054603,0.343458085023092,0.0217825932771174,"{""clf__C"": 0.1}"
S2,1018,0.3,2,xgb,0.9383582634075156,0.4960244874419269,0.0181528615347139,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.3,3,extratrees,0.93351108105296,0.5018987809980983,0.0182197758838383,"{""clf__max_depth"": null}"
S2,1018,0.3,3,lr_l2,0.8893767558006451,0.4221413313314188,0.0188249121500008,"{""clf__C"": 10.0}"
S2,1018,0.3,3,rf,0.9339428779523464,0.509702853745121,0.0174065696022727,"{""clf__max_depth"": null}"
S2,1018,0.3,3,svm_linear_cal,0.8738268650504629,0.4176960315715017,0.0190244527805808,"{""clf__C"": 10.0}"
S2,1018,0.3,3,xgb,0.9467797315575904,0.4598535270909141,0.0176746607156914,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.3,4,extratrees,0.92081140221184,0.4654468672948185,0.0208655723147916,"{""clf__max_depth"": 12}"
S2,1018,0.3,4,lr_l2,0.9045922289904784,0.3861766300074527,0.020067365212232,"{""clf__C"": 1.0}"
S2,1018,0.3,4,rf,0.920096792635086,0.4808472858239724,0.019391907782266,"{""clf__max_depth"": 12}"
S2,1018,0.3,4,svm_linear_cal,0.8992203363100518,0.3982262599217871,0.0198105901166964,"{""clf__C"": 0.1}"
S2,1018,0.3,4,xgb,0.9392926843692708,0.4396701848507933,0.0190136047752183,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.3,5,extratrees,0.9448394158936512,0.5634391536497874,0.0212670591635885,"{""clf__max_depth"": 12}"
S2,1018,0.3,5,lr_l2,0.894585505676304,0.5100248228210772,0.0201232181989408,"{""clf__C"": 1.0}"
S2,1018,0.3,5,rf,0.9324847089624664,0.5426875215204153,0.0199673817075484,"{""clf__max_depth"": 12}"
S2,1018,0.3,5,svm_linear_cal,0.8809804319859165,0.5231983895258038,0.0198752784789374,"{""clf__C"": 0.1}"
S2,1018,0.3,5,xgb,0.9466811113368092,0.5886649338816953,0.0181208065358741,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.4,1,extratrees,0.9353463898713928,0.2825540063649276,0.0171556975505857,"{""clf__max_depth"": null}"
S2,1018,0.4,1,lr_l2,0.8760670407818925,0.2645916724253232,0.0180478484106895,"{""clf__C"": 1.0}"
S2,1018,0.4,1,rf,0.9226106410368574,0.2892610566093939,0.0170794313227162,"{""clf__max_depth"": 12}"
S2,1018,0.4,1,svm_linear_cal,0.8609253727612453,0.2536847942376894,0.01791698408337,"{""clf__C"": 1.0}"
S2,1018,0.4,1,xgb,0.93532139330842,0.3236893216757471,0.0168435753835273,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.4,2,extratrees,0.920162957558069,0.3353304501679486,0.0212840632891414,"{""clf__max_depth"": null}"
S2,1018,0.4,2,lr_l2,0.8975994162714338,0.3008621318230577,0.0223272126451587,"{""clf__C"": 1.0}"
S2,1018,0.4,2,rf,0.9294101909278852,0.4289283606247038,0.0201937125157828,"{""clf__max_depth"": null}"
S2,1018,0.4,2,svm_linear_cal,0.9030280919372492,0.3192412400145969,0.022393130856771,"{""clf__C"": 0.1}"
S2,1018,0.4,2,xgb,0.9455916332238842,0.4688804515755329,0.0195115684037359,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S2,1018,0.4,3,extratrees,0.9218109457912808,0.4320404414231331,0.018931670217803,"{""clf__max_depth"": null}"
S2,1018,0.4,3,lr_l2,0.8702112163146395,0.3270872470456559,0.0198974790511097,"{""clf__C"": 1.0}"
S2,1018,0.4,3,rf,0.9307876391634584,0.436354698793583,0.0185834455794174,"{""clf__max_depth"": 12}"
S2,1018,0.4,3,svm_linear_cal,0.8608521485797523,0.3207896655377216,0.0201159848661113,"{""clf__C"": 0.1}"
S2,1018,0.4,3,xgb,0.9382010196649672,0.4488720755509243,0.0178045614761492,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.4,4,extratrees,0.9083180554734164,0.4069418642746014,0.0214877248542883,"{""clf__max_depth"": 12}"
S2,1018,0.4,4,lr_l2,0.8859138131567016,0.4014402667506401,0.0198610210519525,"{""clf__C"": 1.0}"
S2,1018,0.4,4,rf,0.9171989275928008,0.4393641940617613,0.0201179144609534,"{""clf__max_depth"": 12}"
S2,1018,0.4,4,svm_linear_cal,0.8697882784316044,0.3934796542761108,0.0198409572907663,"{""clf__C"": 0.1}"
S2,1018,0.4,4,xgb,0.9346551146332328,0.4757052694132508,0.0188116852176176,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1018,0.4,5,extratrees,0.9303247793802334,0.5691221820485939,0.0202024650804924,"{""clf__max_depth"": null}"
S2,1018,0.4,5,lr_l2,0.8878597061412418,0.46361557872491,0.0207312779033679,"{""clf__C"": 1.0}"
S2,1018,0.4,5,rf,0.9333875008463672,0.5536164198404725,0.019825575922459,"{""clf__max_depth"": 12}"
S2,1018,0.4,5,svm_linear_cal,0.8736407339698016,0.4766157919925476,0.0205358581395093,"{""clf__C"": 0.1}"
S2,1018,0.4,5,xgb,0.941905342270973,0.5483838324051336,0.0190826515592749,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.5,1,extratrees,0.9168114384272162,0.2782246468191774,0.0173276712815051,"{""clf__max_depth"": null}"
S2,1018,0.5,1,lr_l2,0.8822411918361225,0.2213171472380162,0.0184691081429652,"{""clf__C"": 1.0}"
S2,1018,0.5,1,rf,0.914561747759683,0.2872719043860852,0.0171675581129096,"{""clf__max_depth"": 12}"
S2,1018,0.5,1,svm_linear_cal,0.859050630538301,0.2329593336442526,0.0179406038395997,"{""clf__C"": 1.0}"
S2,1018,0.5,1,xgb,0.9310282336178776,0.279491820804493,0.0174837360296691,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.5,2,extratrees,0.9351355952815276,0.3623435711922653,0.0209386649700126,"{""clf__max_depth"": null}"
S2,1018,0.5,2,lr_l2,0.8806421014228385,0.3174904215111891,0.0220771506829008,"{""clf__C"": 1.0}"
S2,1018,0.5,2,rf,0.9372394503222669,0.4249233174417253,0.0199039378156565,"{""clf__max_depth"": null}"
S2,1018,0.5,2,svm_linear_cal,0.8820722364100693,0.3356571089893763,0.0219300796304062,"{""clf__C"": 0.1}"
S2,1018,0.5,2,xgb,0.9273014714824274,0.4087287719313114,0.0201861193938663,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1018,0.5,3,extratrees,0.9035272084070336,0.4049939487406544,0.0195675672743055,"{""clf__max_depth"": null}"
S2,1018,0.5,3,lr_l2,0.8871345333472064,0.3297305531865223,0.0196161388220861,"{""clf__C"": 1.0}"
S2,1018,0.5,3,rf,0.919456872333784,0.4314153679220614,0.0191782769052151,"{""clf__max_depth"": 12}"
S2,1018,0.5,3,svm_linear_cal,0.8825668504838207,0.3358871168389285,0.0198633141868805,"{""clf__C"": 1.0}"
S2,1018,0.5,3,xgb,0.930080116533139,0.3793604119662178,0.0192294700652293,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.5,4,extratrees,0.9232016480375342,0.416345803788732,0.0213162534955327,"{""clf__max_depth"": 12}"
S2,1018,0.5,4,lr_l2,0.9059327379896308,0.3626310939598311,0.0205663991757199,"{""clf__C"": 1.0}"
S2,1018,0.5,4,rf,0.91523251917125,0.4367445798669215,0.0200015478465053,"{""clf__max_depth"": 12}"
S2,1018,0.5,4,svm_linear_cal,0.8996195320046524,0.3679357788790572,0.020601302551976,"{""clf__C"": 0.1}"
S2,1018,0.5,4,xgb,0.9361139038381928,0.4224011022758127,0.0193380543054508,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S2,1018,0.5,5,extratrees,0.9154287132958676,0.5035508216817894,0.0215440538194444,"{""clf__max_depth"": null}"
S2,1018,0.5,5,lr_l2,0.8867537860834631,0.4257894674382614,0.0210754240910505,"{""clf__C"": 1.0}"
S2,1018,0.5,5,rf,0.9182612228316068,0.4723908321400942,0.0214855364568544,"{""clf__max_depth"": 12}"
S2,1018,0.5,5,svm_linear_cal,0.8805380639628049,0.4407443471924322,0.0211721846871817,"{""clf__C"": 10.0}"
S2,1018,0.5,5,xgb,0.926214819328774,0.4705349498060281,0.0203284880735831,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1018,0.6,1,extratrees,0.9006761570284086,0.195636462568228,0.018411491227399,"{""clf__max_depth"": 12}"
S2,1018,0.6,1,lr_l2,0.8511204709352463,0.1860495549813519,0.0190400617367046,"{""clf__C"": 1.0}"
